catalog_index	catalog	author	short	title	town	from	till	dissertation	cluster	cluster_idx	remove
173376	kungliga	Forsius, Sigfrid Aron	Prognosticon astrologicvm eller stiernonas betydhande 	Prognosticon astrologicvm eller stiernonas betydhande i allahanda tilkommande hendelser j luften, och nedhre på jordenne, på the fyra åårses tijdher, till thet åår effter frelsermannens Jesu Chrjstj nåderijka födhelse. Som är ifrå werldennes skapelse 5572. Efter Alphonsi räkning 8592. Efter thet Ryska åårtalet 7118. Sampt til någhre flere effterföliande åhr, aff naturlighe orsakers grund, och then edle stiernekonsten, medh flijt sammanhämptat, judiceret och framstält aff Sigfrido Arono Forsio .	Stockholm	1609	NA	NA	1	2	
12287	fennica	Forsius, Sigfridus Aronus	Then stora prognostica til thet 	Then stora prognostica til thet åår Christi M DC XIX	Stockholm	1618	NA	NA	1	1	potentially remove
173379	kungliga	Forsius, Sigfrid Aron	Then stora prognostica til thet 	Then stora prognostica til thet åår Christi M DC XIX medh flijt vthrächnat och judiceret aff naturlige orsaker, och the gamble astrologers förfarenheet: af Sigfrido Arono F. ... Cvm gratia et privilegio Ser. Reg. Maiest	Stockholm	1618	NA	NA	1	2	
12288	fennica	Forsius, Sigfridus Aronus	Prognosticon astro-theologicum	Prognosticon astro-theologicum	Stockholm	1619	NA	NA	1	1	potentially remove
173380	kungliga	Forsius, Sigfrid Aron	Prognosticon astro-theologicum	Prognosticon astro-theologicum	Stockholm	1619	NA	NA	1	2	
12498	fennica	NA	Biblia, se on coco pyhä 	Biblia, se on coco pyhä Ramattu suomexi, wastudest ojettu alcuramattuin, hebrean ja grecan jälken: esipuhetten marginaliain, concordantiain ja registerein canssa	Turku	1685	NA	NA	1	1	
172418	kungliga	NA	Biblia, se on coco pyhä 	Biblia, se on coco pyhä Ramattu suomexi, wastudest ojettu alcuramattuin, hebrean ja grecan jälken: esipuhetten marginaliain, concordantiain ja registerein cansza	Turku	1685	1683	NA	1	2	potentially remove
12499	fennica	NA	Then tridie och fierde boken 	Then tridie och fierde boken Esdrae	Stockholm	1613	NA	NA	1	1	potentially remove
172419	kungliga	NA	Then tridie och fierde boken 	Then tridie och fierde boken Esdræ, som warda räknadhe ibland the böker vthi then helga skrifft, som kallas apocrypha ..., : nw först aff then latiniske biblien förswenskade i och menige man til godo vthgångne,	Stockholm	1613	NA	NA	1	2	
12518	fennica	Forsius, Sigfridus Aronus	Om långfredaghen	Om långfredaghen	Stockholm	1614	NA	NA	1	1	potentially remove
173374	kungliga	Forsius, Sigfrid Aron	Om långfredaghen	Om långfredaghen	Stockholm	1614	NA	NA	1	2	
12578	fennica	Rothovius, Isak	Yxi christillinen saarna	Yxi christillinen saarna	Stockholm	1634	NA	NA	1	1	potentially remove
175588	kungliga	Rothovius, Isac	Yxi christillinen saarna	Yxi christillinen saarna	Stockholm	1634	NA	NA	1	2	
12587	fennica	Rothovius, Isak	Een christeligh och eenfaldigh predikan, 	Een christeligh och eenfaldigh predikan, öffuer then merckeligha historiam Joh. 6. Ther wår Herre Christus, vthi öknenne mättadhe femtusend män, medh fem biugabrödh och twå fiskar. Vthi hwilken blifwer infördh en kort förklarmgh öffuer then fierde bönen i Fadher wår. Hållen i Nyköpingh dominica laetare anno 1623. aff Isaaco Bergero Rothovio ibidem p	Strängnäs	1623	NA	NA	1	1	potentially remove
175582	kungliga	Rothovius, Isac	Een christeligh och eenfaldigh predikan, 	Een christeligh och eenfaldigh predikan, öffuer then merckeligha historiam Joh. 6. ther wår herre Christus, vthi öknenne mättadhe femtusend män, medh fem biugabrödh och twå fiskar. Vthi hwilken blifwer infördh en kort förklaringh öffuer then fierde bönen i Fadher wår. Hållen i Nyköpingh Dominica Lætare anno 1623. Aff Isaaco Bergero Rothovio ibidem p. .	Strängnäs	1623	NA	NA	1	2	
12588	fennica	Rothovius, Isak	En christeligh predican, vthi hwilken 	En christeligh predican, vthi hwilken handlas om the christnas collatz oc gestebodh. Thet som giffues vthaff Gudz ord tilkenna, på hwadh sätt the skola hållas och vthföras, at Gudh icke ther igenom bliffuer förtörnat, eller menniskiorna på någon olycka förde: vthan at Herren Gudh sielff, och alla rättsinnadhe mennisk or må ther til haffua itt synnerlighit behagh. Hållen i Nyköping, på then andra söndagh effter trettonde dagh, åhr 1623. Öffuer then texten, Joh. 2. om bröllopet vthi Cana Galileae. aff Isaaco Rothovio pastore N	Strängnäs	1623	NA	NA	1	1	potentially remove
175581	kungliga	Rothovius, Isac	En christeligh predican, vthi hwilken 	En christeligh predican, vthi hwilken handlas om the christnas collatz oc gestebodh. Ther som giffues vthaff Gudz ord tilkenna, på hwadh sätt the skola hållas och vthföras, at Gudh icke ther igenom bliffuer förtörnat, eller menniskiorna på någon olycka förde: Vthan at herren Gudh sielff, och alla rättsinnadhe menniskior må ther til haffua itt synnerlighit behagh. hållen i Nyköping, på then andra söndagh effter trettonde dagh, åhr 1623. öffuer then texten, Joh. 2. om bröllopet vthi Cana Galileæ. aff. Isaaco Rothovio .	Strängnäs	1623	NA	NA	1	2	
12984	fennica	Aboicus, Laurentius	Concio synodalis de angelis	Concio synodalis de angelis	Turku	1670	NA	NA	1	1	
175263	kungliga	Petri, Laurentius	Concio synodalis de angelis	Concio synodalis de angelis	Turku	1670	NA	NA	1	2	potentially remove
13132	fennica	Carplan, Lars Christersson	Astrea. Sive justitia	Astrea. Sive justitia	Turku	1680	NA	NA	1	1	
172810	kungliga	Carpelan, Lars Christersson	Astrea. Sive justitia	Astrea. Sive justitia	Turku	1680	NA	NA	1	2	potentially remove
13155	fennica	Collander, Samuel Thomae	En ropande röst i Norden, 	En ropande röst i Norden, giörer bättring, himmelrijket är kommet hart när. Matth. 3. v. 2. Hwilcket genom Gudz nåd, i en oration, på det latiniska tungomåhlet, om werldenes enda, förestältes i den högloflige och konungzlige Academien i Åbo, uthi högförnähme och hederwärde åhörares närwaro, anno 1695. den 8. Decemb. som sedermehra dem enfaldigen til nytto, på swänska verterat, och af trycket uthgången, anno 1698. den 12. Martii. Auctore Samuele T. Collandro v. d. symm in Pargas	Turku	1698	NA	NA	1	1	
172943	kungliga	Collander, Samuel Thomae	En ropande röst i Norden, 	En ropande röst i Norden, giörer bättring, himmelrijket är kommet hart när	Turku	1698	NA	NA	1	2	potentially remove
13223	fennica	Jägerhorn, Henrik Johansson	Oratio metrica de duce belli	Oratio metrica de duce belli	Turku	1661	NA	NA	1	1	
174067	kungliga	Jägerhorn, Henrik	Oratio metrica de duce belli	Oratio metrica de duce belli	Turku	1661	NA	NA	1	2	potentially remove
14296	fennica	Mellin, Carolus Magnus	Oratio de virtutum regina fortitudine	Oratio de virtutum regina fortitudine	Turku	1688	NA	NA	1	1	
174812	kungliga	Mellin, Carolus Magnus	Oratio de virtutum regina fortitudine	Oratio de virtutum regina fortitudine	Turku	1688	NA	NA	1	2	potentially remove
14303	fennica	Gammal, Martinus Matthiae	Een til Gudz bord gångande 	Een til Gudz bord gångande folckz hand book, korteliga skriffuin aff Lars Oluffzson, Wallio	Uppsala	1632	NA	NA	1	1	potentially remove
173545	kungliga	Gammal, Martinus Matthaei	Een til Gudz bord gångande 	Een til Gudz bord gångande folckz hand book, korteliga skriffuin aff Lars Oluffzson, Wallio	Uppsala	1632	NA	NA	1	2	
14306	fennica	Raguel, Franciscus	Lex politica Dei, thet är: 	Lex politica Dei, thet är: Gudz regementz ordning, thet vthi författade äre någre regementz statuter och politiske rätter, vthaff then h. bibliska schrifft vthdragne, och til thes meere nytte, effter thet justinianiska sätte, vnder wisse titlar stälte och förordnade: först igenom her Franciscum Raguelem vppå latijn sammandragit: sedhan igenom M. Abrahamum och Cunradum Saurium på tysko wändt, och förmeerat. Och nu för them som therlkunne hafwa behagh til, vppå swenska tungomålet vthsatt, aff Hendrich Jönsson Careell	Stockholm	1651	NA	NA	1	1	potentially remove
175466	kungliga	Ragueau, François	Lex politica Dei, thet är: 	Lex politica Dei, thet är: Gudz regementz ordning, ther vthi författadhe äre någre regementz statuter och politiske rätter, vthaff then h. bibliska schrifft vthdragne, och til thes meere nytte, effter thet justinianska sätte, vnder wisze titlar stälte och förordnade: först igenom her Franciscum Raguelem vppå latijn sammandragit: sedhan igenom M. Abrahamum och Cunradum Saurium på tysko wändt, och förmeerat. ; Och nu ... vppå swenska tungomålet vthsatt, aff Hendrich Jönsson Careell	Stockholm	1651	NA	NA	1	2	
14332	fennica	NA	Sentens och dom öffeur Arffwidh 	Sentens och dom öffeur Arffwidh Erichsson och hans medhållere vthi Finland, affsagd j Abo then 7. novembris, åhr &c. 1599. ther thesse gode herrer och män säto j rätten	Stockholm	1599	NA	NA	1	1	potentially remove
363277	kungliga	NA	Sentens och dom öffeur Arffwidh 	Sentens och dom öffeur Arffwidh Erichsson och hans medhållere vthi Finland, affsagd j Abo then 7. novembris, åhr &c. 1599. ther thesse gode herrer och män säto i rätten	Stockholm	1599	NA	NA	1	2	
14349	fennica	Falk, Johannes Erici	Oratio laudem studiorum continens	Oratio laudem studiorum continens	Turku	1667	NA	NA	1	1	
173296	kungliga	Falk, Johannes Erici	Oratio laudem studiorum continens	Oratio laudem studiorum continens	Turku	1667	NA	NA	1	2	potentially remove
14401	fennica	Lu¨tkemann, Joachim	Försmaken på Gudz godheet, skrifwen 	Försmaken på Gudz godheet, skrifwen först på tydska aff Joachimo Lytkeman, general superintendente vthi Wolfenbuttel. Nu mehra ... förswenskat aff Laurentio Johannis Preutz	Gothenburg	1675	NA	NA	1	1	potentially remove
174618	kungliga	Lütkemann, Joachim	Försmaken på Gudz godheet, skrifwen 	Försmaken på Gudz godheet, skrifwen först på tydska aff doct. Joachimo Lytkeman ... nu mehra til Gudz och hans godheetz kunskap, och them gudfruchtigom här i Swerige til tröst och glädie förswenskat aff Laurentio Johannis Preutz. .	Gothenburg	1675	NA	NA	1	2	
14573	fennica	NA	Confessio fidei	Confessio fidei	Turku	1693	NA	NA	1	1	
172991	kungliga	NA	Confessio fidei	Confessio fidei	Turku	1693	NA	NA	1	2	potentially remove
14585	fennica	Helsingius, Marcus Henrici	Elenchvs sev refvtatio svccincta thesivm 	Elenchvs sev refvtatio svccincta thesivm Calvinianarum ex ordinantia^ ecclesiastica^ ecclesiarum Heidelbergensium decerptarum, & in suecicum idioma, a` reverendo, docto ac pio viro, Petro Iohannis Gotho Norcopensi, transfusarum; conscripta a` Marco H. Helsingio	Rostock	1603	NA	NA	1	1	
173824	kungliga	Helsingius, Marcus Henrici	Elenchvs sev refvtatio svccincta thesivm 	Elenchvs sev refvtatio svccincta thesivm Calvinianarum et ordinantiâ ecclesiasticâ ecclesiarum Heidelbergensium decerptarum, & in Suecicum idioma,	Rostock	1603	NA	NA	1	2	potentially remove
14595	fennica	Svenonius, Enevaldus Svenonis	Apologeticus Dei, quod non sit 	Apologeticus Dei, quod non sit causa mali: neqve per se, neqve per accidens. In Regia Academia Aboensi, per dispp. publicas XVIII. juventuti academicae propositus, auctore Enevaldo Svenonio, q. G. a. s. s. theol. doctore, & prof. primario: nec non ecclesiarum Aboe¨nsium pastore	Turku	1681	NA	NA	1	1	
176177	kungliga	Svenonius, Enevald	Apologeticus Dei, quod non sit 	Apologeticus Dei, quod non sit causa mali: neqve per se, neqve per accidens	Turku	1681	NA	NA	1	2	potentially remove
14613	fennica	Gezelius, Johannes	Perbreves commonitiones	Perbreves commonitiones	Turku	1689	NA	NA	1	1	
173590	kungliga	Gezelius, Johannes	Perbreves commonitiones	Perbreves commonitiones	Turku	1689	NA	NA	1	2	potentially remove
14619	fennica	Raguel, Franciscus	Lex politica Dei, thet är: 	Lex politica Dei, thet är: Gudz regementz ordningh, thet vthi författadhe äre någre regementz statuter och politiske rätter, vthaff then h. bibliska schrifft vthtagne, och thes til mere nytte, effter thet justinianiska sätte, vnder wisse titlar stälte och förordnade: först igenom her Franciscum Raguelem vpå latijn sammandragit: sedhan igenom M. Abrahamum och Cunradum Saurium på tysko wendt, och förmeerat. Och nu för them som ther kunne haffua behagh till, vpå swenskt tungomål vthsatt, aff Hendrich Jönsson Careell	Stockholm	1635	NA	NA	1	1	potentially remove
175464	kungliga	Ragueau, François	Lex politica Dei, thet är: 	Lex politica Dei, thet är: Gudz regementz ordningh, ther vthi författadhe äre någre regementz statuter och politiske rätter, vthaff then h. bibliska schrifft vthtagne, och thes til mere nytte, effter thet justinianiska sätte, vnder wisse titlar stälte och förordnade: först igenom her Franciscum Raguelem vpå latijn sammandragit: sedhan igenom M. Abrahamum och Cunradum Saurium på tysko wendt, och förmeerat. Och nu för them som ther kunne haffua behagh till, vpå swenskt tungomål vthsatt, aff Hendrich Jönszon Careell	Stockholm	1635	NA	NA	1	2	
14620	fennica	Raguel, Franciscus	Lex politica Dei, thet är: 	Lex politica Dei, thet är: Gudz regementz ordningh, then vthi författade äre någre regementz statuter och politiske rätter, vthaff then h. bibliska skrifft vthtagne, och thes til mere nytte, effter thet justinianiska sätte, vnder wisse titlar stälte och förordnade: först igenom här Franciscum Raguelem vpå latijn sammandragit: sedhan igenom M. Abrahamum och Cunradum Saurium på tysko wändt, och förmeerat. Och nu för them som ther kunne haffua behagh til, vpå swensk tungomål vthsatt, aff Hendrich Jönsson Careell	Stockholm	1638	NA	NA	1	1	potentially remove
175465	kungliga	Ragueau, François	Lex politica Dei, thet är: 	Lex politica Dei, thet är: Gudz regementz ordning, ther vthi författade äre någre regementz statuter och politiske rätter, vthaff then h. bibliska skrifft vthtagne, och thes til mere nytte, effter thet justinianiska sätte, vnder wisse titlar stälte och förordnade: först igenom här Franciscum Raguelem vpå latijn sammandragit: sedhan igenom M. Abrahamum och Cunradum Saurium på tysko wändt, och förmeerat. Och nu för them som ther kunne haffua behagh til, vpå swenskt tungomål vthsatt, aff Hendrich Jönszon Careell	Stockholm	1638	NA	NA	1	2	
14765	fennica	Rudbeck, Olof	Ett litet tal på rim, 	Ett litet tal på rim, om Urim och Thumim, tå af wår nu warande allernådigste konung konung Fredrik then förste, hans hög-grefliga excellence riks-rådet praesidenten och Åbo academie cancellairen, then högwälborne herren och grefen, gref Arved Horn, wardt förordnad till praeses illustris wid Kongliga wettenskaps societeten uthi Upsala, i hast sammansatt af Olof Rudbeck sonen	Uppsala	1728	NA	NA	1	1	potentially remove
132346	kungliga	Rudbeck, Olof	Ett litet tal på rim, 	Ett litet tal på rim, om Urim och Thumim, tå af wår nu warande allernådigste konung konung Fredrik then förste, hans hög-grefliga excellence riks-rådet ... Arved Horn, wardt förordnad till præses illustris wid kongliga wettenskaps societeten	Uppsala	1728	NA	NA	1	2	
14769	fennica	Söderström, Andreas	Guds nåda-barns oryggeliga förtröstan på 	Guds nåda-barns oryggeliga förtröstan på Gud sin himmelska fader, förestäld, tå ... superintendens öfwer Hernösands sticht, ... doct. Nicolaus Sternel, hwilken, ... then 26 augusti, ... afsomnat, blef i Säberås kyrkio, ... then 26 octobr. 1744 begrafwen,	Linköping	1745	NA	NA	1	1	potentially remove
108064	kungliga	Söderström, Andreas	Guds nåda-barns oryggeliga förtröstan på 	Guds nåda-barns oryggeliga förtröstan på Gud sin himmelska fader, förestäld, tå kongl. maj:ts troman och superintendens öfwer Hernösands sticht ... nu hos Gud ewinnerligen salig, herr doct. Nicolaus Sternel, hwilken, efter en högt berömlig	Linköping	1745	NA	NA	1	2	
14781	fennica	Rosenstein, Nils Von	Tal öfver landshöfdingen och ledamoten 	Tal öfver landshöfdingen och ledamoten i Kongl. Vitterhets, Historie och Antiquitets Academien ... Samuel Sernsköld	Stockholm	1797	NA	NA	1	1	potentially remove
105861	kungliga	Rosenstein, Nils Von	Tal öfver landshöfdingen och ledamoten 	Tal öfver landshöfdingen och ledamoten i kongl. vitterhets, historie och antiquitets academien ... Samuel Sernsköld, hollit i St. Nicolai kyrka den 1 junii 1797. Då dess vapen sönderslogs af Nils von Rosenstein ... Stockholm, tryckt hos Johan A. Carlbohm, 1797	Stockholm	1797	NA	NA	1	2	
14942	fennica	Hellens, Carolus Nicolaus Von	Dissertatio academica sistens hortum Academiae 	Dissertatio academica sistens hortum Academiae Aboensis, cujus partem primam, venia amplissimae facultatis philosophicae in Regia Academia Aboe¨nsi, publico examini submittunt, Carolus Nic. Hellenius, phil. mag. med. licent. facult. med. adj. nec non botan. demonstrator, et Josephus Mollin, stipend. reg. Ostrobotniensis. In auditorio majori die XIX. Junii MDCCLXXIX. h. p. m. s	Turku	1779	NA	Diss.	1	1	
203985	kungliga	Hellens, Carl Niclas Von	Dissertatio academica sistens hortum Academiae 	Dissertatio academica sistens hortum Academiae Aboensis	Turku	1779	1807	Diss. Åbo	1	2	potentially remove
14965	fennica	Kalm, Pehr	Korta anmärckningar, wid inbyggarenas näringar 	Korta anmärckningar, wid inbyggarenas näringar och hushållning, uti Cala-Joki sochn, i Österbotn, med wederbörandes samwete, under oeconomiae professorens, och Kongl. Wettensk. Academ. ledamots, herr Pehr Kalms, inseende, för magister krantsen utgifne, och til almänet ompröfwande öfwerlämnade i Åbo Academies öfre sal e. m. den 21. Junii 1753. af Gabriel Gabr. Calamnius, Österbotninge	Turku	1753	NA	Diss.	1	1	
